,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated
6625,2985,18698,350.0,353.0,350.0,353.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,2015-09-10T18:31:25Z
6647,1284,26000,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-09-07T10:35:41Z,
6648,1284,26001,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),28.0,,2017-08-28 08:25:10.162802,2015-09-07T10:36:34Z,
6655,1817,2189,260.0,326.0,260.0,326.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),15.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,2015-06-09T13:21:21Z
6667,740,25795,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-03T15:21:12Z,
6668,740,25796,,,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-03T15:21:23Z,
6669,740,25797,364.0,392.0,364.0,392.0,Uncertain - 4th century,Unknown,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-09-03T15:21:35Z,2015-09-03T15:22:22Z
6692,617,22093,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-01T15:29:22Z,
6693,617,22094,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-01T15:29:38Z,
6694,617,22095,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-01T15:29:52Z,
6747,2995,18730,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),14.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,2015-09-11T14:26:11Z
6801,1037,22993,330.0,361.0,330.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-07-10T09:57:29Z,
6802,1037,22994,383.0,402.0,383.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),47.0,,2017-08-28 08:25:10.162802,2015-07-10T09:57:52Z,
6803,1037,22995,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-10T09:58:10Z,
6887,2094,25851,355.0,378.0,355.0,378.0,House of Valentinian,House of Valentinian,siliqua,15.0,,2017-08-28 08:25:10.162802,2015-09-04T11:00:42Z,
6888,2094,25852,355.0,388.0,355.0,388.0,House of Theodosius,House of Theodosius,siliqua,59.0,,2017-08-28 08:25:10.162802,2015-09-04T11:01:04Z,
7005,1532,24311,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-06T16:00:31Z,
7006,1532,24312,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-06T16:00:43Z,
7007,1532,24313,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),10.0,,2017-08-28 08:25:10.162802,2015-08-06T16:00:56Z,
7008,1532,24314,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-08-06T16:01:06Z,
7047,2328,23972,,,,,Uncertain,Unknown,uncertain (silver),1.0,,2017-08-28 08:25:10.162802,2015-08-03T11:28:05Z,
7048,2328,23973,,,,,Uncertain,Unknown,unidentified bronze coins,16.0,,2017-08-28 08:25:10.162802,2015-08-03T11:28:16Z,
7136,250,26083,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-08T07:32:59Z,
7137,250,26084,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-09-08T07:33:17Z,
7138,250,26085,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-08T07:33:36Z,
7139,250,26086,341.0,348.0,341.0,348.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-08T07:33:52Z,
7140,250,26087,348.0,364.0,348.0,364.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-09-08T07:34:09Z,
7141,250,26088,364.0,375.0,364.0,375.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-09-08T07:34:27Z,2015-09-08T07:35:56Z
7228,1059,23072,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-14T11:28:03Z,2015-07-14T11:28:28Z
7229,1059,23073,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-14T11:28:22Z,2015-07-14T11:28:44Z
7230,1059,23074,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-14T11:28:59Z,
7233,30,16310,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,2015-08-06T08:01:41Z
7234,30,16311,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,2015-08-06T08:01:53Z
7241,2454,3106,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),1600.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,2015-08-04T12:51:28Z
7242,628,22158,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-06-02T13:15:14Z,
7479,1283,25996,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-07T10:26:21Z,2015-09-07T10:29:22Z
7480,1283,25997,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),13.0,,2017-08-28 08:25:10.162802,2015-09-07T10:27:54Z,
7481,1283,25998,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-09-07T10:28:55Z,
7482,1283,25999,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-09-07T10:30:14Z,
7500,2982,18690,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,2015-09-07T15:26:56Z
7549,1280,25970,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:53:28Z,
7550,1280,25971,,,360.0,363.0,Julian,Julian,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:53:40Z,
7551,1280,25972,,,383.0,388.0,Magnus Maximus,Magnus Maximus,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:53:53Z,
7552,1280,25973,,,384.0,388.0,Flavius Victor,Flavius Victor,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:54:05Z,
7553,1280,25974,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:54:16Z,
7554,1280,25975,,,395.0,423.0,Honorius (emperor),Honorius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T09:54:28Z,
7563,2365,23846,,,330.0,402.0,"Nummus, uncertain ruler, c. 330-402",Unknown,AE 1-4 (UK find),400.0,,2017-08-28 08:25:10.162802,2015-07-30T10:41:50Z,
7763,354,24531,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),18.0,,2017-08-28 08:25:10.162802,2015-08-11T14:07:07Z,
7772,1007,26953,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:32:43Z,
7773,1007,26954,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:33:37Z,
7774,1007,26955,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:33:56Z,
7775,1007,26956,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:34:06Z,
7776,1007,26957,364.0,367.0,364.0,367.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2016-02-01T16:34:18Z,2016-02-01T16:34:44Z
7777,1007,26958,367.0,375.0,367.0,375.0,Gratian,Gratian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2016-02-01T16:34:35Z,
7836,1039,23023,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),12.0,,2017-08-28 08:25:10.162802,2015-07-14T09:06:22Z,
7837,1039,23024,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),unidentified bronze coins,2.0,,2017-08-28 08:25:10.162802,2015-07-14T09:06:37Z,
8108,1563,23778,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-07-29T08:20:45Z,
8109,1563,23779,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-29T08:20:58Z,
8110,1563,23780,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-07-29T08:21:14Z,
8252,2032,22850,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-07-08T13:18:45Z,
8270,603,22026,341.0,348.0,341.0,348.0,Constans,Constans I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-01T09:47:20Z,
8271,603,22027,348.0,361.0,348.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-06-01T09:47:38Z,2015-06-01T09:48:00Z
8272,603,22028,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-01T09:48:24Z,
8273,603,22029,388.0,395.0,388.0,395.0,Theodosius I,Theodosius I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-01T09:48:46Z,
8274,603,22030,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-01T09:49:02Z,
8275,603,22031,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-06-01T09:49:19Z,
8276,603,22032,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-01T09:49:36Z,
8318,1531,24305,317.0,341.0,317.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-08-06T15:49:12Z,
8319,1531,24306,,,330.0,350.0,Constans,Constans I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-06T15:49:36Z,
8320,1531,24307,,,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-06T15:49:46Z,
8321,1531,24308,,,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-08-06T15:49:55Z,
8322,1531,24309,,,300.0,399.0,Uncertain - 4th century,Unknown,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-08-06T15:50:26Z,
8323,1531,24310,351.0,,351.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-08-06T15:50:45Z,
8324,1286,26003,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1450.0,,2017-08-28 08:25:10.162802,2015-09-07T10:50:18Z,
8466,2993,18726,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,2015-09-11T14:15:54Z
8759,166,26411,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-10T12:49:48Z,
8889,1155,25267,,,,,Uncertain,Unknown,unidentified bronze coins,6.0,,2017-08-28 08:25:10.162802,2015-08-20T16:29:35Z,
8907,2230,22570,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-06-16T11:40:22Z,
9153,749,24653,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),18.0,,2017-08-28 08:25:10.162802,2015-08-12T15:43:40Z,
9154,749,24654,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-08-12T15:43:58Z,
9155,749,24655,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),3.0,,2017-08-28 08:25:10.162802,2015-08-12T15:44:19Z,
9168,1615,23369,330.0,341.0,330.0,341.0,Urbs Roma,Roma,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-20T13:28:31Z,
9169,1615,23370,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-07-20T13:29:07Z,
9170,1615,23371,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),15.0,,2017-08-28 08:25:10.162802,2015-07-20T13:29:47Z,
9171,1615,23372,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),11.0,,2017-08-28 08:25:10.162802,2015-07-20T13:30:12Z,
9172,1615,23373,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),12.0,,2017-08-28 08:25:10.162802,2015-07-20T13:30:34Z,
9350,418,25636,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),80.0,,2017-08-28 08:25:10.162802,2015-08-31T14:32:44Z,
9422,730,23724,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-07-28T08:42:20Z,
9452,731,23734,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-28T11:24:35Z,
9453,731,23735,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-07-28T11:24:57Z,2015-07-28T11:25:23Z
9454,731,23736,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-07-28T11:25:18Z,
9455,731,23737,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-28T11:25:40Z,
9456,731,23738,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-07-28T11:26:26Z,2015-07-28T11:30:54Z
9457,731,23739,355.0,361.0,355.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-28T11:27:29Z,
9458,731,23740,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-07-28T11:28:05Z,2015-07-28T11:28:42Z
9459,731,23741,379.0,388.0,379.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-07-28T11:33:08Z,
9460,731,23742,383.0,388.0,383.0,388.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),13.0,,2017-08-28 08:25:10.162802,2015-07-28T11:33:36Z,
9461,731,23743,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),164.0,,2017-08-28 08:25:10.162802,2015-07-28T11:34:02Z,
9462,731,23744,392.0,394.0,392.0,394.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-07-28T11:34:25Z,
9463,731,23745,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),79.0,,2017-08-28 08:25:10.162802,2015-07-28T11:34:41Z,
9464,731,23746,,,330.0,402.0,"Nummus, uncertain ruler, c. 330-402",Unknown,AE 1-4 (UK find),63.0,,2017-08-28 08:25:10.162802,2015-07-28T11:34:59Z,
9700,1260,24833,,341.0,307.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-08-14T14:12:59Z,2015-08-14T14:13:17Z
9740,720,23701,322.0,325.0,322.0,325.0,House of Constantine,House of Constantine,AE 1-4 (UK find),21.0,Londinium,2017-08-28 08:25:10.162802,2015-07-27T13:44:43Z,
9743,720,23704,322.0,326.0,322.0,326.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,Arelato,2017-08-28 08:25:10.162802,2015-07-27T13:45:43Z,
9744,720,23705,321.0,326.0,321.0,326.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Roma,2017-08-28 08:25:10.162802,2015-07-27T13:46:01Z,
9748,720,23709,326.0,328.0,326.0,328.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,Thessalonika,2017-08-28 08:25:10.162802,2015-07-27T13:47:11Z,
9750,720,23711,324.0,,324.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-27T13:47:42Z,2015-07-27T13:48:25Z
9802,1068,22955,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-07-09T14:05:45Z,
9803,1068,22956,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-07-09T14:06:06Z,
9804,1068,22957,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),11.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-07-09T14:06:24Z,
9805,1068,22958,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-07-09T14:06:40Z,
9806,1068,22959,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-07-09T14:06:56Z,
9807,1068,22960,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-07-09T14:07:13Z,
9808,1068,22961,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),7.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-07-09T14:07:35Z,
9809,1068,22962,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-07-09T14:07:57Z,
9810,1068,22963,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-07-09T14:08:13Z,
9811,1068,22964,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-07-09T14:08:35Z,
9812,1068,22965,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),15.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-07-09T14:08:55Z,
9813,1068,22966,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-07-09T14:09:10Z,
9814,1068,22967,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-07-09T14:09:31Z,
9815,1068,22968,330.0,341.0,330.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),10.0,,2017-08-28 08:25:10.162802,2015-07-09T14:09:50Z,
9877,2452,3095,355.0,360.0,355.0,360.0,Julian,Julian,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,2015-08-04T11:55:51Z
9907,1486,25501,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),49.0,,2017-08-28 08:25:10.162802,2015-08-26T13:12:01Z,2015-08-26T13:12:35Z
9909,1486,25503,,,364.0,378.0,Valens,Valens,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-08-26T13:12:47Z,
10094,1548,24407,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),11.0,,2017-08-28 08:25:10.162802,2015-08-07T12:59:35Z,
10095,1548,24408,,,350.0,353.0,Magnentius or Decentius,Magnentius or Decentius,AE 1-4 (UK find),12.0,,2017-08-28 08:25:10.162802,2015-08-07T12:59:46Z,2015-08-07T12:59:54Z
10232,2326,23970,,,364.0,378.0,Valens,Valens,uncertain (silver),,,2017-08-28 08:25:10.162802,2015-08-03T11:13:57Z,
10233,2326,23971,,,364.0,375.0,Valentinian I,Valentinian I,uncertain (silver),,,2017-08-28 08:25:10.162802,2015-08-03T11:14:09Z,
10477,1602,25756,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),,,2017-08-28 08:25:10.162802,2015-09-01T13:01:37Z,
10484,621,22107,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),3.0,,2017-08-28 08:25:10.162802,2015-06-02T08:22:53Z,
10559,40,23467,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),27.0,,2017-08-28 08:25:10.162802,2015-07-21T13:56:04Z,
10560,40,23468,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),422.0,,2017-08-28 08:25:10.162802,2015-07-21T13:56:30Z,
10561,40,23469,,,330.0,402.0,"Nummus, uncertain ruler, c. 330-402",Unknown,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-21T13:56:53Z,
10619,2349,23803,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-07-29T10:23:11Z,
10620,2349,23804,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),38.0,,2017-08-28 08:25:10.162802,2015-07-29T10:23:35Z,2015-07-29T10:24:28Z
10621,2349,23805,388.0,395.0,388.0,395.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),13.0,,2017-08-28 08:25:10.162802,2015-07-29T10:25:49Z,
10622,2349,23806,388.0,402.0,388.0,402.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),32.0,,2017-08-28 08:25:10.162802,2015-07-29T10:26:07Z,
10623,2349,23807,,,378.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),11.0,,2017-08-28 08:25:10.162802,2015-07-29T10:26:28Z,
10786,2104,26609,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),57.0,,2017-08-28 08:25:10.162802,2015-09-11T15:27:05Z,
10787,2104,26610,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),616.0,,2017-08-28 08:25:10.162802,2015-09-11T15:28:17Z,
10788,2104,26611,335.0,341.0,335.0,341.0,House of Constantine,House of Constantine,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-09-11T15:28:57Z,
10789,2104,26612,341.0,348.0,341.0,348.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-11T15:29:56Z,
10790,2104,26613,330.0,341.0,330.0,341.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),56.0,,2017-08-28 08:25:10.162802,2015-09-11T15:30:18Z,
10791,2104,26614,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-11T15:30:44Z,
10815,775,22683,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),117.0,,2017-08-28 08:25:10.162802,2015-06-24T09:55:54Z,
10935,634,22173,,,364.0,378.0,Valens,Valens,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-06-02T15:36:17Z,
10936,634,22174,,,350.0,353.0,Decentius,Decentius,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-06-02T15:36:26Z,
10937,634,22175,,,260.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),radiate or nummus (UK find),1500.0,,2017-08-28 08:25:10.162802,2015-06-02T15:36:42Z,
11104,1277,25934,,,337.0,361.0,Constantius II,Constantius II,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T08:06:14Z,
11105,1277,25935,,,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T08:06:34Z,
11106,1277,25936,,,395.0,408.0,Arcadius,Arcadius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T08:06:47Z,
11107,1277,25937,,,395.0,423.0,Honorius (emperor),Honorius,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-07T08:06:59Z,
11258,2069,26729,348.0,350.0,348.0,350.0,Constans,Constans I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-13T10:50:22Z,2015-09-13T10:50:56Z
11259,2069,26730,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),,,2017-08-28 08:25:10.162802,2015-09-13T10:50:46Z,2015-09-13T10:51:05Z
11436,2243,22624,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),887.0,,2017-08-28 08:25:10.162802,2015-06-16T15:02:14Z,
