,hoard_id,coin_group_id,start_year,end_year,revised_start,revised_end,ruler,revised_ruler,denomination,num_coins,mint,imported,created,updated
5007,729,16834,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5008,729,16835,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),1.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5009,729,16836,364.0,378.0,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),13.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5010,729,16837,378.0,383.0,378.0,383.0,Gratian,Gratian,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5011,729,16838,,,,,Uncertain,Unknown,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5012,738,21517,394.0,402.0,394.0,402.0,Arcadius,Arcadius,solidus,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-05-08T12:50:12Z,
5013,738,21518,394.0,402.0,394.0,402.0,Honorius (emperor),Honorius,solidus,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-05-08T12:50:35Z,
5014,738,21519,404.0,408.0,404.0,408.0,Arcadius,Arcadius,solidus,1.0,Roma,2017-08-28 08:25:10.162802,2015-05-08T12:51:19Z,
5015,22,1946,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),36.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5016,22,1947,350.0,353.0,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),40.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5017,22,1948,353.0,356.0,353.0,356.0,Constantius II,Constantius II,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5018,22,1949,,,,,Uncertain,Unknown,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5030,1043,17274,367.0,375.0,367.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),2.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5031,1043,17275,364.0,375.0,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),6.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5032,1043,17276,367.0,375.0,367.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),2.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5033,1043,17277,367.0,375.0,367.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),1.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5034,1043,17278,367.0,375.0,367.0,375.0,Valens,Valens,AE 1-4 (UK find),2.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5035,1043,17279,,,364.0,378.0,Valens,Valens,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5036,1043,17280,367.0,375.0,367.0,375.0,Gratian,Gratian,AE 1-4 (UK find),2.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5037,1043,17281,367.0,375.0,367.0,375.0,Gratian,Gratian,AE 1-4 (UK find),4.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5038,1043,17282,,,302.0,402.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,2015-07-14T09:19:09Z
5039,1043,17294,364.0,375.0,364.0,375.0,Valens,Valens,AE 1-4 (UK find),6.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5040,1043,17295,367.0,375.0,367.0,375.0,Valens,Valens,AE 1-4 (UK find),1.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5055,1835,87,,,337.0,340.0,Constantine II,Constantine II,miliarensis,1.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5056,1835,88,,,330.0,350.0,Constans,Constans I,miliarensis,1.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5057,1835,89,,,337.0,361.0,Constantius II,Constantius II,miliarensis,1.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5058,1835,90,,,337.0,361.0,Constantius II,Constantius II,miliarensis,3.0,Thessalonika,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5059,1835,91,,,337.0,361.0,Constantius II,Constantius II,miliarensis,1.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5060,1835,92,,,351.0,355.0,Constantius Gallus,Constantius Gallus,miliarensis,1.0,Sirmium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5061,1835,93,,,337.0,340.0,Constantine II,Constantine II,siliqua,1.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5062,1835,94,,,330.0,350.0,Constans,Constans I,siliqua,2.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5063,1835,95,,,330.0,350.0,Constans,Constans I,siliqua,2.0,Thessalonika,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5064,1835,96,,,330.0,350.0,Constans,Constans I,siliqua,1.0,Siscia,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5065,1835,97,,,337.0,361.0,Constantius II,Constantius II,siliqua,87.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5066,1835,98,,,337.0,361.0,Constantius II,Constantius II,siliqua,125.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5067,1835,99,,,337.0,361.0,Constantius II,Constantius II,siliqua,1.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5068,1835,100,,,337.0,361.0,Constantius II,Constantius II,siliqua,1.0,Sirmium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5069,1835,101,,,337.0,361.0,Constantius II,Constantius II,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5070,1835,102,355.0,361.0,355.0,361.0,Julian,Julian,siliqua,40.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5071,1835,103,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,58.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5072,1835,104,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,162.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5073,1835,105,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,117.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5074,1835,106,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5075,1835,107,363.0,364.0,363.0,364.0,Jovian,Jovian,siliqua,5.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5076,1835,108,363.0,364.0,363.0,364.0,Jovian,Jovian,siliqua,1.0,Nikomedia,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5077,1835,109,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,4.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5078,1835,110,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,2.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5079,1835,111,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,2.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5080,1835,112,364.0,367.0,364.0,367.0,Valens,Valens,siliqua,3.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5081,1835,113,364.0,367.0,364.0,367.0,Valens,Valens,siliqua,1.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5082,1835,114,,,,,Uncertain,Unknown,siliqua,53.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5134,1470,2070,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5135,1470,2071,,,311.0,330.0,Crispus,Crispus,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5136,1470,2072,,,337.0,340.0,Constantine II,Constantine II,AE 1-4 (UK find),8.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5137,1470,2073,,,337.0,361.0,Constantius II,Constantius II,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5138,1470,2074,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),7.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5139,1470,2075,348.0,351.0,348.0,351.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5140,1470,2076,317.0,361.0,317.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5141,1470,2077,,,,,Uncertain,Unknown,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5142,3081,20787,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-04-07T09:51:50Z,
5143,3081,20788,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),13.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-04-07T09:52:46Z,2015-04-07T09:54:35Z
5144,3081,20789,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),4.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-04-07T09:53:08Z,2015-04-07T09:54:46Z
5145,3081,20790,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,Arelato,2017-08-28 08:25:10.162802,2015-04-07T09:53:25Z,
5146,3081,20791,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),13.0,,2017-08-28 08:25:10.162802,2015-04-07T09:53:45Z,2015-04-07T09:54:58Z
5147,3081,20792,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-04-07T09:54:10Z,
5155,2242,803,342.0,347.0,342.0,347.0,Constans,Constans I,miliarensis,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5156,2242,804,375.0,378.0,375.0,378.0,Valentinian I,Valentinian I,miliarensis,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5157,2242,805,337.0,350.0,337.0,350.0,House of Constantine,House of Constantine,miliarensis,2.0,Thessalonika,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5158,2242,806,350.0,361.0,350.0,361.0,Constantius II,Constantius II,miliarensis,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5159,2242,807,355.0,360.0,355.0,360.0,Constantius II,Constantius II,miliarensis,1.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5160,2242,808,361.0,363.0,361.0,363.0,Julian,Julian,miliarensis,1.0,Sirmium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5161,2242,809,364.0,367.0,364.0,367.0,House of Valentinian,House of Valentinian,miliarensis,4.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5162,2242,810,367.0,378.0,367.0,378.0,Valens,Valens,miliarensis,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5163,2242,811,367.0,378.0,367.0,378.0,Gratian,Gratian,miliarensis,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5164,2242,812,367.0,378.0,367.0,378.0,Valens,Valens,miliarensis,1.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5165,2242,813,375.0,378.0,375.0,378.0,Gratian,Gratian,miliarensis,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5166,2242,814,375.0,383.0,375.0,383.0,Gratian,Gratian,miliarensis,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5167,2242,815,378.0,392.0,378.0,392.0,Theodosius I,Theodosius I,miliarensis,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5168,2242,816,367.0,375.0,367.0,375.0,Valentinian I,Valentinian I,miliarensis,3.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5169,2242,817,367.0,375.0,367.0,375.0,Valens,Valens,miliarensis,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5170,2242,818,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,1.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5196,1562,18471,406.0,408.0,406.0,408.0,House of Theodosius,House of Theodosius,AE 1-4 (UK find),1.0,Unknown (East Roman),2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5197,1562,18472,337.0,341.0,337.0,341.0,Constans,Constans I,AE 1-4 (UK find),1.0,Unknown (East Roman),2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5198,1562,18473,330.0,335.0,330.0,335.0,Constantius II,Constantius II,AE 1-4 (UK find),1.0,Constantinople,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5199,1562,18474,355.0,361.0,355.0,361.0,,,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5200,1562,18475,364.0,367.0,364.0,367.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),2.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:49:01Z,
5202,1809,22442,,,,,Uncertain,Unknown,unidentified bronze coins,,,2017-08-28 08:25:10.162802,2015-06-09T13:05:43Z,
5207,2922,16092,,,,,Uncertain,Unknown,uncertain,0.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5208,3083,20809,335.0,340.0,335.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-04-07T10:46:45Z,
5209,3083,20810,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-04-07T10:47:00Z,
5210,3083,20811,,,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),5.0,,2017-08-28 08:25:10.162802,2015-04-07T10:47:13Z,
5211,3083,20812,,,350.0,353.0,Decentius,Decentius,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-04-07T10:47:25Z,
5212,3083,20813,,,350.0,353.0,Magnentius or Decentius,Magnentius or Decentius,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-04-07T10:47:36Z,
5224,2210,22563,324.0,325.0,324.0,325.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Londinium,2017-08-28 08:25:10.162802,2015-06-15T15:43:01Z,2015-06-15T15:50:12Z
5225,2210,22564,327.0,328.0,327.0,328.0,House of Constantine,House of Constantine,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-06-15T15:43:19Z,2015-06-15T15:50:04Z
5243,2223,749,360.0,362.0,360.0,362.0,Julian,Julian,siliqua,1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5244,2223,750,377.0,383.0,377.0,383.0,Valens,Valens,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5245,2223,751,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5246,2223,752,395.0,402.0,395.0,402.0,Arcadius,Arcadius,siliqua,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5247,2223,753,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,1.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5248,2223,754,367.0,375.0,367.0,375.0,Valens,Valens,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5249,2223,755,378.0,388.0,378.0,388.0,Uncertain,Unknown,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5250,2223,756,360.0,363.0,360.0,363.0,Julian,Julian,siliqua,2.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5251,2223,757,355.0,360.0,355.0,360.0,Constantius II,Constantius II,siliqua,1.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5252,2223,758,367.0,378.0,367.0,378.0,Valens,Valens,siliqua,4.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5253,2223,759,367.0,378.0,367.0,378.0,Valens,Valens,siliqua,2.0,Aquileia,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5254,2223,760,378.0,388.0,378.0,388.0,Gratian,Gratian,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5255,2223,761,388.0,395.0,388.0,395.0,Valentinian II,Valentinian II,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5256,2223,762,388.0,395.0,388.0,395.0,Eugenius,Eugenius,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5257,2223,763,388.0,395.0,388.0,395.0,Arcadius,Arcadius,siliqua,1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5258,2223,764,388.0,395.0,388.0,395.0,Arcadius,Arcadius,siliqua,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5259,2223,765,395.0,402.0,395.0,402.0,Honorius (emperor),Honorius,siliqua,4.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5260,2223,766,395.0,402.0,395.0,402.0,Arcadius,Arcadius,siliqua,1.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5261,2223,767,395.0,402.0,395.0,402.0,Uncertain,Unknown,siliqua,3.0,Mediolanum,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5262,2223,768,,,,,,,siliqua,3.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:52Z,
5264,12,3118,,,306.0,337.0,Constantine I,Constantine I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5265,12,3119,,,330.0,341.0,Constantinopolis,Constantinopolis,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5266,12,3120,,,330.0,350.0,Constans,Constans I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5267,12,3121,,,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5268,12,3122,,,364.0,378.0,House of Valentinian,House of Valentinian,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5269,2270,6800,361.0,363.0,361.0,363.0,Julian,Julian,siliqua,1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
5270,2270,6801,364.0,367.0,364.0,367.0,Valentinian I,Valentinian I,siliqua,1.0,Roma,2017-08-28 08:25:10.162802,2015-01-15T16:48:55Z,
5274,113,1461,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),0.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5284,162,16419,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),2.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,2015-09-10T11:15:42Z
5285,92,16374,,,,,Uncertain,Unknown,radiate or nummus (UK find),0.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5352,2073,25821,307.0,330.0,307.0,330.0,Constantine I,Constantine I,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-09-04T09:13:01Z,
5396,2476,24191,330.0,340.0,330.0,340.0,House of Constantine,House of Constantine,AE 1-4 (UK find),310.0,,2017-08-28 08:25:10.162802,2015-08-05T13:23:28Z,2015-08-05T13:28:04Z
5397,2476,24192,337.0,350.0,337.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),758.0,,2017-08-28 08:25:10.162802,2015-08-05T13:29:13Z,
5398,2476,24193,348.0,350.0,348.0,350.0,House of Constantine,House of Constantine,AE 1-4 (UK find),6.0,,2017-08-28 08:25:10.162802,2015-08-05T13:29:36Z,
5413,1815,2175,,,307.0,363.0,House of Constantine,House of Constantine,AE 1-4 (UK find),27.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5414,1815,2176,,,337.0,361.0,Constantius II,Constantius II,AE 1-4 (UK find),53.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5415,1815,2177,,,330.0,350.0,Constans,Constans I,AE 1-4 (UK find),52.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5416,1815,2178,,,350.0,353.0,Magnentius,Magnentius,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5417,1815,2179,,,360.0,363.0,Julian,Julian,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5418,1815,2180,,,363.0,364.0,Jovian,Jovian,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5419,1815,2181,,364.0,,364.0,Uncertain,Unknown,AE 1-4 (UK find),12.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5420,1815,2182,,,364.0,375.0,Valentinian I,Valentinian I,AE 1-4 (UK find),300.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5421,1815,2183,,,364.0,378.0,Valens,Valens,AE 1-4 (UK find),416.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5422,1815,2184,,383.0,367.0,383.0,Gratian,Gratian,AE 1-4 (UK find),243.0,,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5423,1815,2185,375.0,378.0,375.0,378.0,Valentinian II,Valentinian II,AE 1-4 (UK find),1.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5424,1815,2186,378.0,383.0,378.0,383.0,Theodosius I,Theodosius I,AE 1-4 (UK find),1.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5425,1815,2187,378.0,383.0,378.0,383.0,Theodosius I,Theodosius I,AE 1-4 (UK find),2.0,Arelato,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5426,1815,2188,383.0,388.0,383.0,388.0,Magnus Maximus,Magnus Maximus,AE 1-4 (UK find),1.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-01-15T16:48:53Z,
5436,1202,25345,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),1000.0,,2017-08-28 08:25:10.162802,2015-08-21T16:03:34Z,
5440,1985,23157,324.0,330.0,324.0,330.0,Constantine I,Constantine I,AE 1-4 (UK find),1.0,Antioch,2017-08-28 08:25:10.162802,2015-07-16T13:13:36Z,2015-07-16T13:21:13Z
5441,1985,23158,348.0,361.0,348.0,361.0,Constantius II,Constantius II,AE 1-4 (UK find),1.0,Thessalonika,2017-08-28 08:25:10.162802,2015-07-16T13:13:57Z,2015-07-16T13:21:42Z
5442,1985,23159,355.0,361.0,355.0,361.0,Unspecified ruler (contemporary copy),Unspecified ruler (contemporary copy),AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-07-16T13:14:36Z,2015-07-16T13:21:55Z
5459,1779,16551,,,,,,,AE 1-4 (UK find),1.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5460,1779,16552,,,,,Uncertain,Unknown,AE 1-4 (UK find),4.0,,2017-08-28 08:25:10.162802,2015-01-15T16:49:00Z,
5578,1687,26560,307.0,361.0,307.0,361.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,,2017-08-28 08:25:10.162802,2015-09-11T10:56:19Z,
5579,1687,26561,,,260.0,402.0,Uncertain (AD 260 - 402),Uncertain (AD 260 - 402),radiate or nummus (UK find),2.0,,2017-08-28 08:25:10.162802,2015-09-11T10:56:48Z,
5625,664,22421,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Londinium,2017-08-28 08:25:10.162802,2015-06-09T08:29:05Z,
5626,664,22422,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),37.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-06-09T08:29:56Z,
5628,664,22424,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),5.0,Arelato,2017-08-28 08:25:10.162802,2015-06-09T08:30:36Z,
5629,664,22425,324.0,330.0,324.0,330.0,Constantine I,Constantine I,AE 1-4 (UK find),1.0,Roma,2017-08-28 08:25:10.162802,2015-06-09T08:30:57Z,2015-06-09T08:31:45Z
5630,664,22426,324.0,330.0,324.0,330.0,Fausta,Fausta,AE 1-4 (UK find),1.0,Siscia,2017-08-28 08:25:10.162802,2015-06-09T08:31:35Z,2015-06-09T08:32:02Z
5631,664,22427,324.0,330.0,324.0,330.0,House of Constantine,House of Constantine,AE 1-4 (UK find),9.0,,2017-08-28 08:25:10.162802,2015-06-09T08:32:18Z,
5632,664,22428,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),29.0,Colonia Augusta Treverorum,2017-08-28 08:25:10.162802,2015-06-09T08:33:38Z,
5633,664,22429,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),8.0,Lugdunensium,2017-08-28 08:25:10.162802,2015-06-09T08:34:06Z,
5634,664,22430,330.0,335.0,330.0,335.0,House of Constantine,House of Constantine,AE 1-4 (UK find),3.0,Arelato,2017-08-28 08:25:10.162802,2015-06-09T08:34:30Z,
5635,664,22431,330.0,335.0,330.0,335.0,Constantine II,Constantine II,AE 1-4 (UK find),1.0,Roma,2017-08-28 08:25:10.162802,2015-06-09T08:34:48Z,2015-06-09T08:37:08Z
5636,664,22432,330.0,335.0,330.0,335.0,Constantinopolis,Constantinopolis,AE 1-4 (UK find),1.0,Kyzikos,2017-08-28 08:25:10.162802,2015-06-09T08:35:12Z,2015-06-09T08:37:28Z
